YearMonth,Booking_Shipper,BKG_Shipper_Code,POL_Sales,POL,CTR,POD,DLY,TEU,等級
2025-03,"INTERNATIONAL EXPRESS CO., LTD.",IECJ01,MUSATO,YOK,KR,PUS,PUS,3,C
2025-03,"INTERNATIONAL EXPRESS CO., LTD.",IECJ01,MUSATO,TYO,KR,INC,INC,3,C
2025-03,"IRIS OHYAMA CO.,LTD.",IOCJ01,MUSATO,YOK,NCN,SHA,SHA,4,C
2025-03,"KAIYO JAPAN CO.,LTD.",KAIY04,MUSATO,TYO,KR,KAN,KAN,4,C
2025-03,KANEMATSU LOGISTICS & INSURANCE LTD.,KLIJ02,MUSATO,TRG,KR,PUS,PUS,2,C
2025-03,K-LINE LOGISTICS,KLLJ05,MUSATO,YOK,KR,INC,INC,1,C
2025-03,"MARUZEN SHOWA UNYU CO., LTD.",MSUJ01,MUSATO,TYO,NCN,SHA,SHA,1,C
2025-03,"MARUZEN SHOWA UNYU CO., LTD.",MSUJ01,MUSATO,TYO,KR,USN,USN,1,C
2025-03,"MARUZEN SHOWA UNYU CO., LTD.",MSUJ01,MUSATO,UKB,KR,PUS,PUS,1,C
2025-03,"NIPPON EXPRESS CO.,LTD. SAKATA BRANCH",NECJ28,MUSATO,SKT,KR,PUS,PUS,4,C
2025-03,"NIPPON EXPRESS CO.,LTD. SAKATA BRANCH",NECJ28,MUSATO,SKT,NCN,XGG,XGG,54,C
2025-03,"NIPPON EXPRESS CO.,LTD. SAKATA BRANCH",NECJ28,MUSATO,SKT,HK,HKG,HKG,2,C
2025-03,"NIPPON EXPRESS CO.,LTD. SAKATA BRANCH",NECJ28,MUSATO,SKT,NCN,SHA,SHA,2,C
2025-03,"SGH GLOBAL JAPAN CO.,LTD.",SCBJ01,MUSATO,NGO,KR,INC,INC,2,C
2025-03,"SGH GLOBAL JAPAN CO.,LTD.",SCBJ01,MUSATO,SMN,KR,PUS,PUS,2,C
2025-03,"SGH GLOBAL JAPAN CO.,LTD.",SCBJ01,MUSATO,UKB,KR,PUS,PUS,1,C
2025-03,SGH GLOBAL,SGHJ04,MUSATO,YOK,KR,PUS,PUS,2,C
2025-03,SUTTONS INTERNATIONAL (JAPAN) K.K.,SIKJ02,MUSATO,YAT,NCN,SHA,SHA,2,C
2025-03,SINOTRANS JAPAN,STJJ02,MUSATO,SBS,NCN,SHA,SHA,4,C
2025-03,TOUHOU BUSSAN CO LTD,TBCJ21,MUSATO,AXT,KR,KAN,KAN,6,C
2025-03,"TOA CO., LTD",TOAJ01,MUSATO,TYO,IN,MAA,MAA,8,C
2025-03,"TOA CO., LTD",TOAJ01,MUSATO,TMK,MY,PKW,PKW,2,C
2025-03,"TOKYO REPLUS CO.,LTD.",TRPJ00,MUSATO,SBS,MY,PKG,PKG,2,C
2025-03,"TOKYO REPLUS CO.,LTD.",TRPJ00,MUSATO,MIZ,NCN,SHA,SHA,2,C
2025-03,"TOKYO REPLUS CO.,LTD.",TRPJ00,MUSATO,MIZ,NCN,XGG,XGG,2,C
2025-03,"TAIHEIYO SHIPPING CO.,LTD.",TSGJ11,MUSATO,HHE,TH,LCH,LKB,4,C
2025-03,"ALPHA GLOBAL LOGISTICS, INC.(TYO)",AGTJ01,TAOKADA,TYO,PH,MIP,MIP,2,C
2025-03,BEN LINE AGENCIES (JAPAN) LTD.,BLAJ02,TAOKADA,MOJ,IN,NSA,NSA,2,C
2025-03,DAISEN LOGITEM LLC,DAIJ80,TAOKADA,NGO,AE,SHJ,SHJ,2,C
2025-03,DAISEN LOGITEM LLC,DAIJ80,TAOKADA,TOS,AE,SHJ,SHJ,6,C
2025-03,"DAIO KAIUN CO., LTD. (OSAKA)",DKOJ01,TAOKADA,IYM,MY,PKG,PKG,2,C
2025-03,"HYOKI KAIUN KAISHA, LTD.",HKKJ03,TAOKADA,YKK,KR,PUS,PUS,8,C
2025-03,"IRIS LOGISTICS CO.,LTD.",IRSJ01,TAOKADA,YOK,KR,INC,INC,2,C
2025-03,JAPAN CONTAINER LINE,JCLJ15,TAOKADA,ONA,MY,PKG,PKG,4,C
2025-03,KONOIKE SHIPPING(TOKYO),KISJ14,TAOKADA,YOK,PH,MNL,MNL,2,C
2025-03,LINKCHEM INC.,LNKJ02,TAOKADA,TAK,NCN,TAO,TAO,6,C
2025-03,"MULTITRANS, LTD.",MLXJ04,TAOKADA,YOK,PH,MNL,MNL,1,C
2025-03,"MULTITRANS, LTD.",MLXJ04,TAOKADA,NGO,NCN,SHA,SHA,1,C
2025-03,NISSIN CORPORATION,NCLJ78,TAOKADA,KNZ,PH,MNL,MNL,1,C
2025-03,NISSIN CORPORATION,NCLJ78,TAOKADA,MIZ,KR,PUS,PUS,8,C
2025-03,NISSIN CORPORATION(KANAZAWA),NSCJ82,TAOKADA,KNZ,KR,PUS,PUS,1,C
2025-03,OKAYAMA TOCHI SOKO,OTCJ23,TAOKADA,MIZ,NCN,NBO,NBO,4,C
2025-03,"PORTRICH,INC.",PTHJ01,TAOKADA,TYO,KR,PUS,PUS,1,C
2025-03,SANKYU IN. NAGOYA BRANCH,SANJ47,TAOKADA,YKK,KR,PUS,PUS,1,C
2025-03,SANKYU INC. YOKKAICHI BRANCH,SAYJ00,TAOKADA,YKK,KR,PUS,PUS,3,C
2025-03,"SHOU CO.,LTD",SHOJ14,TAOKADA,TMK,TH,LCH,LCH,2,C
2025-03,"SHOUTATSU CO.,LTD.",SHTJ10,TAOKADA,NGO,NCN,NBO,NBO,8,C
2025-03,"SHINKAI CO.,LTD.",SKAJ04,TAOKADA,YOK,KR,PUS,PUS,10,C
2025-03,"TOYO LOGISTICS CO.,LTD.",TLCJ09,TAOKADA,NGO,KR,INC,INC,1,C
2025-03,"TOYO LOGISTICS CO.,LTD.",TLCJ09,TAOKADA,TOS,TH,LCH,LCH,2,C
2025-03,"TX JAPAN CO.,LTD",TXJJ01,TAOKADA,HKT,KR,PUS,PUS,1,C
2025-03,KYUSHU NISSIN CORPORAITON,KNCJ14,TTAKAYAMA,HKT,PH,MNL,MNL,2,C
2025-03,"MITSUI BUSSAN PACKAGING CO.,LTD",MBPJ00,TTAKAYAMA,TYO,NCN,NBO,NBO,60,C
2025-03,MITSUI & CO PLASTICS LTD.,MBPJ04,TTAKAYAMA,KIJ,ID,JKT,JKT,4,C
2025-03,MITSUI & CO PLASTICS LTD.,MBPJ04,TTAKAYAMA,MIZ,IN,MUN,TKD,2,C
2025-03,MATSUKI UNYU,MUXJ00,TTAKAYAMA,YAT,KR,PUS,PUS,2,C
2025-03,"NIPPON EXPRESS CO.,LTD. SHUNAN BRANCH",NESJ07,TTAKAYAMA,TKY,NCN,SHA,SHA,2,C
2025-03,"NIPPON EXPRESS CO.,LTD. SHUNAN BRANCH",NESJ07,TTAKAYAMA,TKY,NCN,NBO,NBO,4,C
2025-03,NIPRO CORPORATION,NIPJ07,TTAKAYAMA,AXT,NCN,SHA,SHA,10,C
2025-03,NIPRO CORPORATION,NIPJ07,TTAKAYAMA,AXT,NCN,XGG,XGG,12,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,TMK,HK,HKG,HKG,1,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,TMK,NCN,XGG,XGG,3,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,TMK,VN,HPH,HPH,44,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,TMK,VN,SGN,SGN,10,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,TMK,NCN,DLC,DLC,1,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,TMK,NCN,SHA,SHA,3,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,SDJ,VN,SGN,SGN,1,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,TMK,KR,PUS,PUS,56,C
2025-03,SHIO COMPANY,SIOJ00,TTAKAYAMA,ISI,NCN,XGG,XGG,1,C
2025-03,"TENKO CO.,LTD.",TENJ12,TTAKAYAMA,SDJ,NCN,NBO,NBO,2,C
2025-03,"TENKO CO.,LTD.",TENJ12,TTAKAYAMA,SDJ,PH,MIP,MIP,4,C
2025-03,"UNIT LOGISTICS JAPAN CO.,LTD.",UNTJ07,TTAKAYAMA,YOK,HK,HKG,HKG,28,C
2025-03,"UNIT LOGISTICS JAPAN CO.,LTD.",UNTJ07,TTAKAYAMA,OSA,HK,HKG,HKG,2,C
2025-03,"UNIT LOGISTICS JAPAN CO.,LTD.",UNTJ07,TTAKAYAMA,UKB,HK,HKG,HKG,2,C
2025-04,SENWA,J72188,,SMN,KR,PUS,PUS,10,C
2025-04,"EISHOU FREIGHT SHIPPING CO.,LTD.",EISJ33,HIGUCHI,MOJ,NCN,TAO,TAO,6,C
2025-04,"EISHOU FREIGHT SHIPPING CO.,LTD.",EISJ33,HIGUCHI,SMZ,NCN,TAO,TAO,1,C
2025-04,"HANKYU HANSHIN EXPRESS CO.,LTD.(OSAKA)",HHEJ02,HIGUCHI,OSA,KR,INC,INC,5,C
2025-04,"HANKYU HANSHIN EXPRESS CO.,LTD.(OSAKA)",HHEJ02,HIGUCHI,OSA,KR,PUS,PUS,2,C
2025-04,KISWIRE CO.,KCXJ77,HIGUCHI,SDJ,KR,PUS,PUS,3,C
2025-04,KSA INTERNATIONAL,KIXJ07,HIGUCHI,OSA,KR,PUS,PUS,5,C
2025-04,"NIPPON EXPRESS CO.,LTD.MIZUSHIMA",MIZJ04,HIGUCHI,MIZ,ID,JKT,JKT,3,C
2025-04,NITTSU - NIIHAMA,NTTJ11,HIGUCHI,IYM,NCN,SHA,SHA,4,C
2025-04,NITTSU - NIIHAMA,NTTJ11,HIGUCHI,IYM,KR,PUS,PUS,4,C
2025-04,OCEAN LINKS LTD.,OLLJ01,HIGUCHI,TMK,HK,HKG,HKG,1,C
2025-04,OCEAN LINKS LTD.,OLLJ01,HIGUCHI,SDJ,HK,HKG,HKG,1,C
2025-04,OCEAN LINKS LTD.,OLLJ01,HIGUCHI,KIJ,PK,KHI,KHI,1,C
2025-04,"TOYOBO CO.,LTD.OSAKA,JAPAN",TCLJ33,HIGUCHI,TRG,NCN,SHA,SHA,5,C
2025-04,TAISHIN CORPORATION,TISH00,HIGUCHI,UKB,HK,HKG,HKG,4,C
2025-04,"AKITA KAIRIKU CO., LTD",AKUJ02,JPLOCAL,AXT,NCN,SHA,SHA,1,C
2025-04,ADVANCED MATERIAL JAPAN CORPORATION,AVMJ01,JPLOCAL,AXT,IN,NSA,NSA,1,C
2025-04,"BAY TREK CO.,LTD.",BAYJ02,JPLOCAL,KNZ,KR,PUS,PUS,2,C
2025-04,"BRIDGING ASIA CO.,LTD.",BRIJ05,JPLOCAL,HIJ,HK,HKG,HKG,2,C
2025-04,"CALFINE CO.,LTD.",CLFJ01,JPLOCAL,FKY,KR,INC,INC,6,C
2025-04,"EHIME FOREIGN ACCESS ZONE CO.,LTD",EHFA01,JPLOCAL,MYJ,SG,SIN,SIN,1,C
2025-04,"EASTERN SUN CO.,LTD.",ESSJ00,JPLOCAL,IMI,VN,HPH,HPH,4,C
2025-04,"EASTERN SUN CO.,LTD.",ESSJ00,JPLOCAL,IMI,MY,PEN,PEN,4,C
2025-04,GOOD TRADING INC.,GTIJ02,JPLOCAL,SBS,VN,SGN,SGN,2,C
2025-04,HAPPY PRODUCT,HAPJ00,JPLOCAL,SKT,TH,LCH,LCH,1,C
2025-04,"HOKURIKU COLOR FOAM CO.,LTD.",HCFJ00,JPLOCAL,KNZ,TH,LCH,LCH,1,C
2025-04,"HIT CO.,LTD.",HITJ08,JPLOCAL,KNZ,NCN,DLC,DLC,2,C
2025-04,"HAYASHI KASEI CO., LTD.",HKCJ02,JPLOCAL,FKY,KR,INC,INC,6,C
2025-04,"HAMOCO JAPAN CO.,LTD.",HMCJ23,JPLOCAL,THS,NCN,SHA,SHA,1,C
2025-04,"INOUE SHOOTEN CO.,LTD.",INUJ00,JPLOCAL,THS,KR,PUS,PUS,2,C
2025-04,"ISEKI & CO.,LTD. (MYJ)",ISEJ23,JPLOCAL,MYJ,ID,SUB,SUB,1,C
2025-04,ITOCHU PLASTICS INC.,ITPJ03,JPLOCAL,MIZ,NCN,SHA,SHA,1,C
2025-04,"ITSUKI FOODS CO.,LTD",ITUJ01,JPLOCAL,KMJ,HK,HKG,HKG,2,C
2025-04,"JAPAN MATERIAL CO.,LTD.",JMTJ06,JPLOCAL,SKT,KR,PUS,PUS,2,C
2025-04,"JAPAN MATERIAL CO.,LTD.",JSJ002,JPLOCAL,IMI,KR,PUS,PUS,3,C
2025-04,"KOSEI CO., LTD",KCLJ41,JPLOCAL,KIJ,VN,SGN,SGN,1,C
2025-04,KISHO CORPORATION,KISJ13,JPLOCAL,SMZ,NCN,SHA,SHA,12,C
2025-04,"KANAZAWA KOUN CO., LTD.",KNZJ01,JPLOCAL,KNZ,SG,SIN,SIN,1,C
2025-04,"KANAZAWA KOUN CO., LTD.",KNZJ01,JPLOCAL,KNZ,NCN,SHA,SHA,5,C
2025-04,MATSUSHITA OF CONSTRUCTION,MCMJ06,JPLOCAL,IMI,TH,LCH,LCH,2,C
2025-04,MARUBENI EGG CORPORATION,MGGJ01,JPLOCAL,SBS,VN,SGN,SGN,2,C
2025-04,"NAKASHIMA PROPELLER CO.,LTD.",NAKJ00,JPLOCAL,MIZ,VN,HPH,HPH,2,C
2025-04,NAIGAI CORPORATION,NCXJ25,JPLOCAL,NGS,PH,MIP,MIP,4,C
2025-04,"NIPPON EXPRESS CO., LTD.AS AGENT OF NX GLOBAL OCEAN NETWORK PTE.LTD.",NEGJ06,JPLOCAL,HSM,MY,PGU,PGU,4,C
2025-04,NIPPON EXPRESS NAGASAKI BRANCH,NENJ,JPLOCAL,NGS,KR,PUS,PUS,1,C
2025-04,"NIPPON EXPRESS CO., LTD. OOTAKE BRANCH",NEOJ08,JPLOCAL,IWK,NCN,TCG,TCG,4,C
2025-04,NIPPON STEEL&SUMIKIN BUSSAN(NAOETSU),NSSJ21,JPLOCAL,NAO,MY,PKW,PKW,2,C
2025-04,"NIPPON EXPRESS CO.,LTD.OITA",OITNEC,JPLOCAL,OIT,KR,PUS,PUS,2,C
2025-04,RIMTEC CORPORATION,RCXJ13,JPLOCAL,MIZ,NCN,SHA,SHA,2,C
2025-04,SAMPO CORPORATION,SAMJ10,JPLOCAL,SMZ,KR,PUS,PUS,4,C
2025-04,SHINTOA CORPORATION,SCXJ11,JPLOCAL,SMZ,KR,INC,INC,1,C
2025-04,"SEIHOU CO.,LTD",SEIJ45,JPLOCAL,THS,KR,PUS,PUS,2,C
2025-04,"SEKIEISYA CO.,LTD.",SEKJ05,JPLOCAL,MYJ,SCN,XMN,XMN,4,C
2025-04,"SEIWA FERTILIZER IND.CO.,LTD.",SFIJ12,JPLOCAL,MIZ,KR,PUS,PUS,1,C
2025-04,"SEIWA FERTILIZER IND.CO.,LTD.",SFIJ12,JPLOCAL,SMN,KR,PUS,PUS,1,C
2025-04,"SUGIYO CO., LTD.",SGYJ00,JPLOCAL,KNZ,HK,HKG,HKG,1,C
2025-04,NX SENDAI SHIOGAMA KOUN,SHIJ01,JPLOCAL,SDJ,MY,PKG,PKG,6,C
2025-04,NX SENDAI SHIOGAMA KOUN,SHIJ01,JPLOCAL,SDJ,HK,HKG,HKG,1,C
2025-04,"SUZUKA MOKUZAI CO., LTD",SKMJ15,JPLOCAL,KMJ,NCN,TAO,TAO,22,C
2025-04,"SUZUKA MOKUZAI CO., LTD",SKMJ15,JPLOCAL,YAT,NCN,TAO,TAO,30,C
2025-04,"SINKA GLOBAL JAPAN.,LTD",SNKG02,JPLOCAL,THS,NCN,TAO,TAO,6,C
2025-04,"SOKEN CHEMICAL&ENGINEERING CO.,LTD",SOKJ03,JPLOCAL,SMZ,KR,INC,INC,2,C
2025-04,"TOHO BUSSAN KAISHA, LTD.",TBKJ03,JPLOCAL,SKT,NCN,WEI,WEI,2,C
2025-04,TOGAMI ELECTRIC MFG CO.LTD.,TGGJ01,JPLOCAL,IMI,NCN,SHA,SHA,4,C
2025-04,"TAKUICHI SANGYO CO., LTD.",TKSJ41,JPLOCAL,SBS,PH,MIP,MIP,1,C
2025-04,"TAKAMATA MANUFACTURING CO., LTD.",TMCJ15,JPLOCAL,KIJ,PH,MIP,MIP,2,C
2025-04,"TAKAMATSU SHOUN CO., LTD.",TSCJ42,JPLOCAL,TAK,KR,PUS,PUS,1,C
2025-04,TSUZUKI CORPORATION,TSZJ01,JPLOCAL,NGO,KR,INC,INC,1,C
2025-04,"TOA TRADING CO.,LTD.",TTCJ62,JPLOCAL,IMI,VN,SGN,SGN,8,C
2025-04,UACJ TRADING CORPORATION,UACJ00,JPLOCAL,THS,KR,PUS,PUS,1,C
2025-04,UNIVERSAL INDUSTRY LIMITED,UILJ04,JPLOCAL,KNZ,NCN,DLC,DLC,1,C
2025-04,WINS JAPAN.INC,WINJ06,JPLOCAL,KNZ,HK,HKG,HKG,2,C
2025-04,"YAMASHITA KAISOUTEN CO.,LTD. SHIBUSHI BRANCH",YAKJ03,JPLOCAL,SBS,PH,MIP,MIP,2,C
2025-04,YAMAGUCHI MICA CO.LTD.,YAMA10,JPLOCAL,THS,KR,PUS,PUS,1,C
2025-04,YAO CAST TECH CORP.,YCTJ02,JPLOCAL,KMJ,KR,PUS,PUS,2,C
2025-04,"ZENKOH CO.,LTD.",ZENJ07,JPLOCAL,IMI,KR,PUS,PUS,1,C
2025-04,FUJINAMI WAREHOUSE,FJNJ01,KANAUMI,OSA,ID,JKT,JKT,4,C
2025-04,"FAMOUS PACIFIC SHIPPING CO., LTD.",FPSJ01,KANAUMI,KNZ,ID,JKT,JKT,8,C
2025-04,GEBRUDER WEISS K.K.,GBDJ01,KANAUMI,NGO,KR,INC,INC,2,C
2025-04,"KYOEI TRANSPORT CO.,LTD.",KTCJ51,KANAUMI,MYJ,KR,PUS,PUS,7,C
2025-04,"KYOEI TRANSPORT CO.,LTD.",KTCJ51,KANAUMI,UKB,KR,INC,INC,4,C
2025-04,"KAWANISHI WAREHOUSE CO.,LTD.",KWCJ03,KANAUMI,OSA,KR,INC,INC,1,C
2025-04,"KAWANISHI WAREHOUSE CO.,LTD.",KWCJ03,KANAUMI,KIJ,HK,HKG,HKG,3,C
2025-04,MUSASHI BOEKI TSUKAN,MBTJ07,KANAUMI,MAI,PH,MIP,MIP,2,C
2025-04,MUSASHI BOEKI TSUKAN,MBTJ07,KANAUMI,TAK,KR,PUS,PUS,9,C
2025-04,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,TOS,KR,INC,INC,1,C
2025-04,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,UKB,KR,PUS,PUS,1,C
2025-04,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,OSA,KR,PUS,PUS,2,C
2025-04,"MANTATSU TRAVEL TRANSPORTATION CO.,LTD.(TYO)",MTTJ04,KANAUMI,KNZ,SCN,YTN,YTN,2,C
2025-04,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,SCN,XMN,XMN,1,C
2025-04,"OEC FREIGHT JAPAN CO., LTD.",OFJJ01,KANAUMI,IYM,VN,SGN,SGN,2,C
2025-04,"OEC FREIGHT JAPAN CO., LTD.",OFJJ01,KANAUMI,YAT,IN,NSA,NSA,2,C
2025-04,"SANNOU BUTSURYU CO., LTD.",SBCJ08,KANAUMI,MAI,KR,KAN,KAN,8,C
2025-04,"SUMIWA KOUN CO.,LTD.",SKCJ19,KANAUMI,MIZ,KR,PUS,PUS,1,C
2025-04,SHINSHO CORPORATION,SSCJ92,KANAUMI,MIZ,SG,SIN,SIN,1,C
2025-04,SHINSHO CORPORATION,SSCJ92,KANAUMI,MIZ,TH,BKK,BKK,1,C
2025-04,SEZAKI RINGYO,SZK003,KANAUMI,HSM,KR,INC,INC,2,C
2025-04,"TAIYO UNYU CO.,LTD. (OSA)",TAIJ18,KANAUMI,UKB,KR,PUS,PUS,1,C
2025-04,"TSUJIMOTO SHOJI CO.,LTD.",TSUJ77,KANAUMI,YOK,IN,MAA,MAA,1,C
2025-04,"AGC CO.,LTD.",AGCJ12,KIMDB,YOK,KR,INC,INC,3,C
2025-04,BASF JAPAN LTD.,BJLJ01,KIMDB,UKB,SCN,HUA,HUA,2,C
2025-04,BASF JAPAN LTD.,BJLJ01,KIMDB,NGO,NCN,SHA,SHA,2,C
2025-04,BASF JAPAN LTD.,BJLJ01,KIMDB,YOK,NCN,SHA,SHA,2,C
2025-04,BASF JAPAN LTD.,BJLJ01,KIMDB,UKB,NCN,SHA,SHA,4,C
2025-04,CHIKKO CORP,CCXJ12,KIMDB,UKB,KR,PUS,PUS,2,C
2025-04,FRP SERVICES & COMPANY (TOKYO),FSCJ31,KIMDB,ONA,KR,PUS,PUS,6,C
2025-04,"GOLDWAY LOGISTICS SERVICE JAPAN CO., LTD.",GDWA01,KIMDB,NGO,KR,PUS,PUS,2,C
2025-04,"JY JAPAN CO.,LTD.",JYJJ00,KIMDB,TKS,KR,PUS,PUS,1,C
2025-04,"JY JAPAN CO.,LTD.",JYJJ00,KIMDB,TOS,KR,PUS,PUS,3,C
2025-04,"JY JAPAN CO.,LTD.",JYJJ00,KIMDB,NGO,KR,PUS,PUS,1,C
2025-04,"JY JAPAN CO.,LTD.",JYJJ00,KIMDB,KNZ,KR,PUS,PUS,2,C
2025-04,"KAIKOH CO.,LTD",KCLJ65,KIMDB,TMK,VN,SGN,SGN,2,C
2025-04,"KAIKOH CO.,LTD",KCLJ65,KIMDB,SMZ,MY,PKW,PKW,1,C
2025-04,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OSA,HK,HKG,HKG,1,C
2025-04,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,AXT,KR,PNC,PNC,1,C
2025-04,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OSA,SG,SIN,SIN,3,C
2025-04,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OSA,TH,LCH,LCH,2,C
2025-04,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OSA,KR,PUS,PUS,2,C
2025-04,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,HTA,KR,PUS,PUS,2,C
2025-04,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OIT,KR,PUS,PUS,1,C
2025-04,NNR GLOBAL LOGISTICS (OSA),NNRJ05,KIMDB,TOS,ID,JKT,JKT,1,C
2025-04,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TOS,IN,NSA,NSA,2,C
2025-04,"SCHENKER-SEINO CO.,LTD",SSCJ21,KIMDB,YOK,KR,INC,INC,1,C
2025-04,"SCHENKER-SEINO CO.,LTD",SSCJ21,KIMDB,HIJ,SG,SIN,SIN,2,C
2025-04,"TEIJIN FRONTIER CO., LTD.",TEIJ07,KIMDB,MYJ,KR,PUS,PUS,1,C
2025-04,TRANS GLOBAL LOGISTICS,TGLJ01,KIMDB,NGO,MX,ZLO,ZLO,1,C
2025-04,TOYOTA TSUSHO CORPORATION (OSA),TOYJ19,KIMDB,TYO,KR,PUS,PUS,1,C
2025-04,TOYOTA TSUSHO CORPORATION (OSA),TOYJ19,KIMDB,UKB,KR,PUS,PUS,1,C
2025-04,TOYOTA TSUSHO CORPORATION (OSA),TOYJ19,KIMDB,HIJ,KR,INC,INC,1,C
2025-04,TOYOTA TSUSHO CORPORATION (OSA),TOYJ19,KIMDB,OSA,KR,INC,INC,1,C
2025-04,TAKAHASHI TRADING,TTCJ83,KIMDB,KIJ,TH,LCH,LKB,1,C
2025-04,TAKAHASHI TRADING,TTCJ83,KIMDB,SDJ,TH,LCH,LKB,1,C
2025-04,"HYOSHOKU CO.,LTD.",USSJ00,KIMDB,ISI,HK,HKG,HKG,1,C
2025-04,YAZAKI CORPORATION,YCXJ08,KIMDB,HIJ,ID,SUB,SUB,46,C
2025-04,"AMANO KAISOTEN, LTD.",004801,MINATO,TMK,KR,PUS,PUS,1,C
2025-04,ASAGAMI CORPORATION,ACXJ70,MINATO,CHB,IN,MAA,MAA,2,C
2025-04,AOKI TRANS CORPORATION,ATCJ12,MINATO,SMZ,KR,PUS,PUS,1,C
2025-04,"AOYAMA TSUSHO CO.,LTD.",ATCJ50,MINATO,OSA,KR,PUS,PUS,1,C
2025-04,ATOM LOGISTICS (TOKYO),ATML00,MINATO,KIJ,MY,PKG,PKG,4,C
2025-04,"ATOM LOGISTICS CO., LTD.",ATOJ00,MINATO,TRG,KR,PUS,PUS,2,C
2025-04,"BIC FORWARDING CO., LTD.",BICJ00,MINATO,TKS,KR,PUS,PUS,1,C
2025-04,BULKHAUL LIMITED,BJKJ01,MINATO,MOJ,KR,PUS,PUS,1,C
2025-04,BULKHAUL LIMITED,BJKJ01,MINATO,UKB,KR,PUS,PUS,5,C
2025-04,BULKHAUL LIMITED,BJKJ01,MINATO,MIZ,KR,PUS,PUS,1,C
2025-04,BULKHAUL LIMITED,BJKJ01,MINATO,IWK,TH,LCH,LCH,2,C
2025-04,BNX SHIPPING INC,BNXJ00,MINATO,OSA,KR,INC,INC,2,C
2025-04,BNX SHIPPING INC,BNXJ00,MINATO,YOK,KR,PUS,PUS,1,C
2025-04,BNX SHIPPING INC,BNXJ00,MINATO,OSA,KR,PUS,PUS,1,C
2025-04,"CBC CO.,LTD.（大阪）",CBCJ11,MINATO,TAK,KR,PUS,PUS,1,C
2025-04,"CK OCEAN CO.,LTD.",CKOJ00,MINATO,MOJ,MY,PKW,PKW,2,C
2025-04,CN LOGISTICS (JAPAN) LIMITED,CNLJ02,MINATO,OSA,NCN,NBO,NBO,40,C
2025-04,CHUGOKU SHIPPING,CSXJ01,MINATO,HIJ,TH,LCH,LCH,1,C
2025-04,CRANE WORLDWIDE LOGISTICS,CWWJ01,MINATO,TYO,KR,PUS,PUS,2,C
2025-04,"DSV AIR & SEA CO.,LTD",DASJ00,MINATO,HKT,KR,PUS,PUS,2,C
2025-04,"DSV AIR & SEA CO.,LTD",DASJ00,MINATO,OSA,KR,PUS,PUS,1,C
2025-04,DACHSER JAPAN K.K.,DJKK01,MINATO,KMJ,HK,HKG,HKG,2,C
2025-04,"JC SHIPPING CO.,LTD.",DJLJ23,MINATO,HIJ,NCN,SHA,SHA,1,C
2025-04,"DAIICHI KOGYO SEIYAKU CO., LTD.",DKSJ04,MINATO,OSA,KR,INC,INC,1,C
2025-04,"DSV AIR & SEA CO.,LTD TOKYO",DSVJ01,MINATO,YOK,KR,PUS,PUS,5,C
2025-04,"DSV AIR & SEA CO.,LTD TOKYO",DSVJ01,MINATO,UKB,VN,SGN,SGN,2,C
2025-04,DAIDO TRANS-PLANET CORPROATION,DTCJ23,MINATO,YOK,KR,PUS,PUS,4,C
2025-04,"EISHIN TRANS CO., LTD.",EISJ03,MINATO,AXT,TH,LCH,LKB,2,C
2025-04,EXNET CORP - OSAKA,EXNJ01,MINATO,AXT,SCN,YTN,YTN,2,C
2025-04,"FREIGHT ADVISOR CO., LTD.",FAVJ01,MINATO,IYM,VN,SGN,SGN,2,C
2025-04,"FUTABA CHEMICAL CO., LTD.",FCCJ03,MINATO,KIJ,KR,PUS,PUS,1,C
2025-04,FLYING FISH INC.,FFSJ02,MINATO,YOK,IN,NSA,NSA,1,C
2025-04,FRIENDLY SHIPPING,FRNJ00,MINATO,OSA,MY,PKG,PKG,5,C
2025-04,"FUJI WAREHOUSE CO.,LTD.",FWHJ01,MINATO,YOK,KR,PUS,PUS,1,C
2025-04,GC CORPORATION,GCXJ02,MINATO,SMZ,KR,PUS,PUS,2,C
